identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/InvoicingEntity,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/availability,product/availabilityZone,product/capacitystatus,product/classicnetworkingsupport,product/clockSpeed,product/countsAgainstQuota,product/currentGeneration,product/dataTransferQuota,product/databaseEngine,product/deploymentOption,product/durability,product/ecu,product/engineCode,product/enhancedNetworkingSupported,product/freeOverage,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/group,product/groupDescription,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/licenseModel,product/location,product/locationType,product/logsDestination,product/marketoption,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/minVolumeSize,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/overageType,product/physicalProcessor,product/platousagetype,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/region,product/regionCode,product/servicecode,product/servicename,product/sku,product/storage,product/storageClass,product/storageMedia,product/tenancy,product/toLocation,product/toLocationType,product/toRegionCode,product/transferType,product/usagetype,product/vcpu,product/version,product/volumeApiName,product/volumeType,product/vpcnetworkingsupport,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod
3fjxdtcv4jzrt4heo26frzgxhwcrmshwmmkqytk45godngm2mrua,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-01T06:00:00Z,2022-02-02T20:00:00Z,AmazonEC2,USE2-USW1-AWS-Out-Bytes,PublicIP-Out,,i-09b9f607ac53f8fdc,0.0000012211,,,USD,0.0200000000,0.0000000243,0.0200000000,0.0000000243,$0.02 per GB - US East (Ohio) data transfer to US West (Northern California),,"Amazon Web Services Canada, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,JEYE9XXMEMXFZES6,,,,,US West (N. California),AWS Region,us-west-1,InterRegion Outbound,USE2-USW1-AWS-Out-Bytes,,,,,,JEYE9XXMEMXFZES6.JRTCKXETXF.6YS6EN2CT7,5713128145,USD,0.0000000244,0.0200000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
7rbrwnxq6wjaavz3vwesxhg4ch3minohnkuplxxwdtqx7tctye3a,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-04T06:00:00Z,2022-02-04T07:00:00Z,AmazonEC2,USE2-USW1-AWS-Out-Bytes,PublicIP-Out,,i-0cfacb22462d8aa72,0.0000088597,,,USD,0.0200000000,0.0000001772,0.0200000000,0.0000001772,$0.02 per GB - US East (Ohio) data transfer to US West (Northern California),,"Amazon Web Services Canada, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,JEYE9XXMEMXFZES6,,,,,US West (N. California),AWS Region,us-west-1,InterRegion Outbound,USE2-USW1-AWS-Out-Bytes,,,,,,JEYE9XXMEMXFZES6.JRTCKXETXF.6YS6EN2CT7,5713128145,USD,0.0000001772,0.0200000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
c26cenbwoaujvqxnxqll3rwe35liwnjffsmvgt7v7jeqtrpro6da,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-02T10:00:00Z,2022-02-02T11:00:00Z,AWSELB,USE2-USW1-AWS-Out-Bytes,LoadBalancing-PublicIP-Out,,arn:aws:elasticloadbalancing:us-east-2:623668833879:loadbalancer/app/edloadbalancer1/a716f415912e9b6a,0.0000000373,,,USD,0.0200000000,0.0000000007,0.0200000000,0.0000000007,$0.02 per GB - US East (Ohio) data transfer to US West (Northern California),,"Amazon Web Services Canada, Inc.",Elastic Load Balancing,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,JEYE9XXMEMXFZES6,,,,,US West (N. California),AWS Region,us-west-1,InterRegion Outbound,USE2-USW1-AWS-Out-Bytes,,,,,,JEYE9XXMEMXFZES6.JRTCKXETXF.6YS6EN2CT7,5713128145,USD,0.0000000007,0.0200000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
mrt6hwsgugvdjnefyh36gotejox5hhwz4vavynpbx55eavvicr6a,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-06T09:00:00Z,2022-02-06T10:00:00Z,AmazonEC2,USE2-DataTransfer-Regional-Bytes,PublicIP-In,,i-0cfacb22462d8aa72,0.0000001453,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - regional data transfer under the monthly global free tier,,"Amazon Web Services Canada, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,KF338J7FCKZPUBD9,,,,,US East (Ohio),AWS Region,us-east-2,IntraRegion,USE2-DataTransfer-Regional-Bytes,,,,,,KF338J7FCKZPUBD9.A429C66SYZ.6YS6EN2CT7,5713051526,USD,0.0000000015,0.0100000000,,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
lrbkwqspmzfbdcmxgj4rwliyiuvnmkn63r6w4a3wuoonrcf2iyzq,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-06T09:00:00Z,2022-02-06T10:00:00Z,AmazonEC2,USE2-DataTransfer-Regional-Bytes,PublicIP-Out,,i-0cfacb22462d8aa72,0.0000001118,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - regional data transfer under the monthly global free tier,,"Amazon Web Services Canada, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,KF338J7FCKZPUBD9,,,,,US East (Ohio),AWS Region,us-east-2,IntraRegion,USE2-DataTransfer-Regional-Bytes,,,,,,KF338J7FCKZPUBD9.A429C66SYZ.6YS6EN2CT7,5713051526,USD,0.0000000011,0.0100000000,,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
5uotdotimd4vadkad4k6ms3mpttn7e3ishcp4dtknsjwsyw6jmaq,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-05T06:00:00Z,2022-02-05T07:00:00Z,AWSELB,USE2-DataTransfer-Regional-Bytes,LoadBalancing-PublicIP-In,,arn:aws:elasticloadbalancing:us-east-2:623668833879:loadbalancer/app/edloadbalancer1/a716f415912e9b6a,0.0000000745,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - regional data transfer under the monthly global free tier,,"Amazon Web Services Canada, Inc.",Elastic Load Balancing,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,KF338J7FCKZPUBD9,,,,,US East (Ohio),AWS Region,us-east-2,IntraRegion,USE2-DataTransfer-Regional-Bytes,,,,,,KF338J7FCKZPUBD9.A429C66SYZ.6YS6EN2CT7,5713051526,USD,0.0000000007,0.0100000000,,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
3vg5i3dmtawpqirwdjtatrprfu2bf24b2wfwenrfecnmbx3rblra,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-05T06:00:00Z,2022-02-05T07:00:00Z,AWSELB,USE2-DataTransfer-Regional-Bytes,LoadBalancing-PublicIP-Out,,arn:aws:elasticloadbalancing:us-east-2:623668833879:loadbalancer/app/edloadbalancer1/a716f415912e9b6a,0.0000000373,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - regional data transfer under the monthly global free tier,,"Amazon Web Services Canada, Inc.",Elastic Load Balancing,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,KF338J7FCKZPUBD9,,,,,US East (Ohio),AWS Region,us-east-2,IntraRegion,USE2-DataTransfer-Regional-Bytes,,,,,,KF338J7FCKZPUBD9.A429C66SYZ.6YS6EN2CT7,5713051526,USD,0.0000000004,0.0100000000,,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
qy22iz6m5g5u64hdehvo7olrfbna3srzmbun7rps7rxyslkhpe2a,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-01T02:00:00Z,2022-02-03T00:00:00Z,AmazonEC2,USE2-EU-AWS-Out-Bytes,PublicIP-Out,,i-09b9f607ac53f8fdc,0.0000011626,,,USD,0.0200000000,0.0000000238,0.0200000000,0.0000000238,$0.02 per GB - US East (Ohio) data transfer to EU (Ireland),,"Amazon Web Services Canada, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,KG5Q3HDHG9TY2W9V,,,,,EU (Ireland),AWS Region,eu-west-1,InterRegion Outbound,USE2-EU-AWS-Out-Bytes,,,,,,KG5Q3HDHG9TY2W9V.JRTCKXETXF.6YS6EN2CT7,5713123419,USD,0.0000000233,0.0200000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
atc3b54bq3w6gyvf3vixnc2rqcdfzvsc3upay2gnem3f7qaka5ba,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-03T22:00:00Z,2022-02-07T12:00:00Z,AmazonEC2,USE2-EU-AWS-Out-Bytes,PublicIP-Out,,i-0cfacb22462d8aa72,0.0000022330,,,USD,0.0200000000,0.0000000455,0.0200000000,0.0000000455,$0.02 per GB - US East (Ohio) data transfer to EU (Ireland),,"Amazon Web Services Canada, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,KG5Q3HDHG9TY2W9V,,,,,EU (Ireland),AWS Region,eu-west-1,InterRegion Outbound,USE2-EU-AWS-Out-Bytes,,,,,,KG5Q3HDHG9TY2W9V.JRTCKXETXF.6YS6EN2CT7,5713123419,USD,0.0000000447,0.0200000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
matlv6awwedog5urkhxijr6pdufggypnj4lgiypbs4ad5arpvh7q,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-01T00:00:00Z,2022-02-07T12:00:00Z,AWSELB,USE2-EU-AWS-Out-Bytes,LoadBalancing-PublicIP-Out,,arn:aws:elasticloadbalancing:us-east-2:623668833879:loadbalancer/app/edloadbalancer1/a716f415912e9b6a,0.0000040582,,,USD,0.0200000000,0.0000000826,0.0200000000,0.0000000826,$0.02 per GB - US East (Ohio) data transfer to EU (Ireland),,"Amazon Web Services Canada, Inc.",Elastic Load Balancing,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,KG5Q3HDHG9TY2W9V,,,,,EU (Ireland),AWS Region,eu-west-1,InterRegion Outbound,USE2-EU-AWS-Out-Bytes,,,,,,KG5Q3HDHG9TY2W9V.JRTCKXETXF.6YS6EN2CT7,5713123419,USD,0.0000000812,0.0200000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
jbgmwinjkxiunjxyatyfagovb2ktimtkk2p35y3ztduomgpkl3hq,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-03T22:00:00Z,2022-02-03T23:00:00Z,awskms,us-east-1-KMS-Requests,ListAliases,,,3.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - Monthly Global Free Tier for KMS requests,,"Amazon Web Services Canada, Inc.",AWS Key Management Service,,,,,,,,,,,,,,,,,,,awskms-APIRequest-All,All AWS KMS API requests,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,API Request,us-east-1,us-east-1,awskms,AWS Key Management Service,MFEBZPX8NHM5FY7Z,,,,,,,,,us-east-1-KMS-Requests,,,,,,MFEBZPX8NHM5FY7Z.A429C66SYZ.6YS6EN2CT7,4998116241,USD,0.0000090000,0.0000030000,,Requests,,,,,,,,,,7572258481,,,,,,,,,,,,,,,
wp2zjrrqoppzgeap3op4wmcnngipvridlgt5qfu22bghdmn35wqa,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-02T20:00:00Z,2022-02-02T23:00:00Z,AmazonEC2,USE2-APS1-AWS-Out-Bytes,PublicIP-Out,,i-09b9f607ac53f8fdc,0.0000000746,,,USD,0.0200000000,0.0000000014,0.0200000000,0.0000000014,$0.02 per GB - US East (Ohio) data transfer to Asia Pacific (Singapore),,"Amazon Web Services Canada, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,PHGREBPW3547V5TW,,,,,Asia Pacific (Singapore),AWS Region,ap-southeast-1,InterRegion Outbound,USE2-APS1-AWS-Out-Bytes,,,,,,PHGREBPW3547V5TW.JRTCKXETXF.6YS6EN2CT7,5713123571,USD,0.0000000015,0.0200000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
kqpxc7cu3ul27ghlast4ggnrw2i3xoculnsv5faquvbvd6dcz3la,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-07T00:00:00Z,2022-02-07T01:00:00Z,AmazonEC2,USE2-APS1-AWS-Out-Bytes,PublicIP-Out,,i-0cfacb22462d8aa72,0.0000000373,,,USD,0.0200000000,0.0000000007,0.0200000000,0.0000000007,$0.02 per GB - US East (Ohio) data transfer to Asia Pacific (Singapore),,"Amazon Web Services Canada, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,PHGREBPW3547V5TW,,,,,Asia Pacific (Singapore),AWS Region,ap-southeast-1,InterRegion Outbound,USE2-APS1-AWS-Out-Bytes,,,,,,PHGREBPW3547V5TW.JRTCKXETXF.6YS6EN2CT7,5713123571,USD,0.0000000007,0.0200000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
k3yq4vfnnbmec7ltxmp5oeez4z5krjyvz2axbufuwbr444zm3hua,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-02T17:00:00Z,2022-02-04T17:00:00Z,AWSELB,USE2-APS1-AWS-Out-Bytes,LoadBalancing-PublicIP-Out,,arn:aws:elasticloadbalancing:us-east-2:623668833879:loadbalancer/app/edloadbalancer1/a716f415912e9b6a,0.0000007861,,,USD,0.0200000000,0.0000000156,0.0200000000,0.0000000156,$0.02 per GB - US East (Ohio) data transfer to Asia Pacific (Singapore),,"Amazon Web Services Canada, Inc.",Elastic Load Balancing,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,PHGREBPW3547V5TW,,,,,Asia Pacific (Singapore),AWS Region,ap-southeast-1,InterRegion Outbound,USE2-APS1-AWS-Out-Bytes,,,,,,PHGREBPW3547V5TW.JRTCKXETXF.6YS6EN2CT7,5713123571,USD,0.0000000157,0.0200000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
mky64ylz5plkaek66jsatvem76p5j6whzftoerpstrnlrnobgj6a,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-01T01:00:00Z,2022-02-02T21:00:00Z,AmazonEC2,USE2-USE1-AWS-In-Bytes,PublicIP-In,,i-09b9f607ac53f8fdc,0.0035351835,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from US East (Northern Virginia),,"Amazon Web Services Canada, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,PJY6CW7GDQYM5RHH,,,,,US East (N. Virginia),AWS Region,us-east-1,InterRegion Inbound,USE2-USE1-AWS-In-Bytes,,,,,,PJY6CW7GDQYM5RHH.JRTCKXETXF.6YS6EN2CT7,5713125281,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
jmwwkngothiozprqz4qjr3nmkk54hxvialr32yvpmgloikdp7xba,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-04T14:00:00Z,2022-02-07T11:00:00Z,AmazonEC2,USE2-USE1-AWS-In-Bytes,PublicIP-In,,i-0cfacb22462d8aa72,0.0000019652,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from US East (Northern Virginia),,"Amazon Web Services Canada, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,PJY6CW7GDQYM5RHH,,,,,US East (N. Virginia),AWS Region,us-east-1,InterRegion Inbound,USE2-USE1-AWS-In-Bytes,,,,,,PJY6CW7GDQYM5RHH.JRTCKXETXF.6YS6EN2CT7,5713125281,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
4hsjgmr7arvjfbakiormeukrpjcokj4mq5j5eag7n4rejmn7buaq,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-01T00:00:00Z,2022-02-07T12:00:00Z,AWSELB,USE2-USE1-AWS-In-Bytes,LoadBalancing-PublicIP-In,,arn:aws:elasticloadbalancing:us-east-2:623668833879:loadbalancer/app/edloadbalancer1/a716f415912e9b6a,0.0000889777,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from US East (Northern Virginia),,"Amazon Web Services Canada, Inc.",Elastic Load Balancing,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,PJY6CW7GDQYM5RHH,,,,,US East (N. Virginia),AWS Region,us-east-1,InterRegion Inbound,USE2-USE1-AWS-In-Bytes,,,,,,PJY6CW7GDQYM5RHH.JRTCKXETXF.6YS6EN2CT7,5713125281,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
od2zbd625m3oaxlqcxxxdwcwriqynhsrclengfckozq2pqsxmhqq,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-02T01:00:00Z,2022-02-06T07:00:00Z,AWSELB,USE2-CloudFront-In-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:us-east-2:623668833879:loadbalancer/app/edloadbalancer1/a716f415912e9b6a,0.0000002087,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB data transfer in to US East (Ohio) from CloudFront,,"Amazon Web Services Canada, Inc.",Elastic Load Balancing,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,PQCHXX3MZ5DA8UBR,,,,,Amazon CloudFront,AWS Edge Location,,InterRegion Inbound,USE2-CloudFront-In-Bytes,,,,,,PQCHXX3MZ5DA8UBR.JRTCKXETXF.6YS6EN2CT7,5713134245,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
ykxkoienf2qym5yuiey76mcivs2phuod2ca352jy7vw3tybimnda,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-04T12:00:00Z,2022-02-04T13:00:00Z,AmazonEC2,USE2-APE1-AWS-Out-Bytes,PublicIP-Out,,i-0cfacb22462d8aa72,0.0000000373,,,USD,0.0200000000,0.0000000007,0.0200000000,0.0000000007,USD0.02 per GB for  in Asia Pacific (Hong Kong),,"Amazon Web Services Canada, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,Q6DMQZ5QT6AC9S7R,,,,,Asia Pacific (Hong Kong),AWS Region,ap-east-1,InterRegion Outbound,USE2-APE1-AWS-Out-Bytes,,,,,,Q6DMQZ5QT6AC9S7R.JRTCKXETXF.6YS6EN2CT7,5713133082,USD,0.0000000007,0.0200000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
3i6ycwxydiv3khfsz2bj6ob6wipbulopy2v6itv3e3upkjq5llpq,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-03T12:00:00Z,2022-02-04T13:00:00Z,AWSELB,USE2-APE1-AWS-Out-Bytes,LoadBalancing-PublicIP-Out,,arn:aws:elasticloadbalancing:us-east-2:623668833879:loadbalancer/app/edloadbalancer1/a716f415912e9b6a,0.0000001491,,,USD,0.0200000000,0.0000000029,0.0200000000,0.0000000029,USD0.02 per GB for  in Asia Pacific (Hong Kong),,"Amazon Web Services Canada, Inc.",Elastic Load Balancing,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,Q6DMQZ5QT6AC9S7R,,,,,Asia Pacific (Hong Kong),AWS Region,ap-east-1,InterRegion Outbound,USE2-APE1-AWS-Out-Bytes,,,,,,Q6DMQZ5QT6AC9S7R.JRTCKXETXF.6YS6EN2CT7,5713133082,USD,0.0000000030,0.0200000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
